InstanceID	LaneNumber	LaneDirection	Volume	Hour	DayNumber	Class
297	15.375380899925757	75.4200629966703	544.7987083401043	35.94804554219723	15.0	0
40	13.191780249197816	83.74531651361531	509.06924659102134	31.976492029844856	8.0	0
1147	13.19453536779428	79.13188960034113	535.0862894946877	34.95193763469664	8.0	0
352	17.081100001043808	87.92470286010868	555.7555785207272	36.90990522030725	36.125182791591456	0
391	13.199827945155548	81.3890814613489	514.8939392109055	22.425610304855887	12.0	0
419	36.62471067952676	84.5078531644813	553.8759361444302	32.718979618001704	22.682805161565497	0
1125	21.483181230637612	96.55635800338044	580.8813009584431	61.39037396412973	45.79121211928545	0
826	13.202373237411255	81.74470901206314	546.0854100853562	25.24394783906743	23.69941194099434	0
736	13.20485593500759	86.82398959476637	522.1595466537806	43.56693979395052	13.0	0
729	10.397194533223944	78.54562089005408	545.3150259013271	35.9560818908543	8.0	0
835	13.207279266010223	81.08870995054038	529.3704367246656	23.660365262211354	8.0	0
541	13.209646227355547	92.87571901951303	545.1016152794892	32.98343195176429	35.82732063004365	0
535	17.096781491153788	100.96404960732634	541.5623430031509	38.54450617778036	44.14160751118326	0
565	14.214221994368799	99.50814301187789	524.9416000362837	46.32291000723457	13.0	0
476	29.059586733623743	101.73040002062886	538.2374185733029	41.611207711166884	13.0	0
1022	26.05882093827167	84.01050213405271	529.6231965330494	32.98512443750797	11.0	0
816	26.231391871660136	87.47641511762153	481.11637782394234	39.88127929091148	47.73156241345338	0
87	20.97600527623866	79.50607090260526	474.852169549823	37.285096417587276	8.0	0
530	28.993740473970455	94.69414536001594	558.6665134962376	40.58473786475416	28.301685378976096	0
718	14.216435812749735	98.32377896279831	522.8646944500389	39.36719524771822	18.890645265267032	0
90	15.387249320986303	81.56911326099862	559.3335036529801	46.563294292740586	17.0	0
332	29.05137717983802	97.73449371535632	530.3669272357192	37.63342137064562	7.0	0
501	13.22539504147189	78.21557264672391	567.4888111880587	47.308817117422635	22.824730576725017	0
1098	16.273533485562265	99.40884793816879	579.4466625579677	63.579694416301905	7.0	0
468	15.312549686311662	90.45697517659431	551.8083752005974	34.96148433777795	7.0	0
1065	17.293415886506445	81.49157667489777	553.7090191397784	36.96346142186807	16.0	0
865	14.218603318216168	92.4507824792879	537.7421646794147	43.366439927460874	26.592434136553802	0
855	21.560321276411216	93.79733253625487	574.1767839260937	62.444034721466174	47.933546647351335	0
756	14.248638072351074	87.28689204716554	576.0708101053984	46.58184272405479	31.257505362379042	0
869	26.06623603881345	91.58368966548626	541.9796721087109	35.480229310716076	28.348355923635598	0
241	14.220726620916075	82.29755922819663	541.8718823978758	24.766989817102896	12.0	0
709	15.222807695512088	100.8131724630768	553.1721932667539	50.17595390820193	44.61428642733095	0
1141	14.224848392048724	83.06844415938353	550.8701222340475	25.427529821217064	22.794147263869483	0
1122	23.98641397417536	95.37421978010495	489.0276900537198	45.33256540688515	42.22981607504566	0
584	30.068638823177704	89.40663891999674	597.2575960026245	48.41006195580632	40.71876362926717	0
1021	15.22685044578619	95.87067618494828	515.350496372435	29.060894243798543	10.0	0
