InstanceID	LaneNumber	LaneDirection	Volume	Hour	DayNumber	Class
297	10.74430968710118	50.36778496196569	183.94039622750878	22.45444251176329	11.0	0
40	5.641521470338238	48.326108011530934	164.2414979973479	20.455853365801147	4.0	0
1147	5.643975718416905	49.31910779733701	173.12413691941325	21.457247911859145	4.0	0
352	5.646356513657309	55.18513792752317	181.9654666465394	22.4586266133912	10.801970232725338	0
391	5.648667926150769	45.95888069079211	164.17077936594254	12.943637425296046	8.0	0
419	14.568608779431088	50.12963155349017	184.3775764806745	13.092428460797867	9.13537549422352	0
1125	9.434354614063269	57.97119824828141	198.04917767680294	26.11111557081746	26.669519504310777	0
826	5.650913716930079	50.14830472540258	178.53783859555875	13.177106691023345	10.139671057647654	0
736	5.65309736703794	50.37241207440878	167.2707054908972	20.300889265446223	9.0	0
729	5.74541811871339	52.45500612555916	182.13473091515093	22.459989912583325	4.0	0
835	5.655222103367985	51.221542033005996	170.09547917534806	13.228441516340672	4.0	0
541	5.657290921689051	52.88240405503616	181.5725074246682	20.461338231657866	21.19124888268383	0
535	5.659306607204756	61.21707776093857	180.0917851142918	19.205823410074604	15.771816061629714	0
565	5.661271752950956	53.35451302540082	163.79850511954908	19.680347402175656	9.0	0
476	11.58640514619958	52.43006395520962	166.36587180246872	16.342181490853964	9.0	0
1022	12.572607118654469	47.53267548259666	179.38448876186945	21.46267197407942	7.0	0
816	11.341176316473728	52.01683640806901	163.2898149864687	17.13210375765785	22.96881592296196	0
87	9.59697386981259	48.57218376611517	156.8790741752946	18.15220877653788	4.0	0
530	12.57458405884057	52.381526780617264	176.15910883881776	17.3131605687147	8.827328241006876	0
718	5.663188776291984	51.2878627471379	160.07879847362958	13.349926959631686	8.155718572806528	0
90	9.74705368963381	55.45530273288622	183.14835969571274	20.32074362081682	13.0	0
332	12.576526895395302	50.461286590547715	162.43803124814295	13.357217920149484	3.0	0
501	5.747591834534127	48.523522055792476	178.8126458227064	17.327899786359257	9.147414883889889	0
1098	7.697235612665998	61.38779772004882	189.1421217432958	23.331368947053818	3.0	0
468	7.697960643194582	58.43261771355431	187.26914376912117	21.463991525671155	3.0	0
1065	10.74918572154406	53.517550904965056	187.36729653278965	23.465297255649357	12.0	0
865	6.665059933741173	50.3696536123056	171.95670056891507	17.334748607635852	11.060466214776921	0
855	9.44926099412297	55.13667274774808	194.60903709623184	26.14514612879973	26.780565318464017	0
756	5.7502315939179205	55.3990195537883	183.2031179924139	18.340617259576987	9.804831704890656	0
869	12.57843677228663	49.48944255941929	182.98281639292554	20.46658951758325	11.0676538500118	0
241	6.666887334301093	52.38801445714857	181.28114680803336	14.322572220469974	8.0	0
709	6.6686729514933285	54.89870427903019	182.98394203549213	21.51258703633666	27.986392983657005	0
1141	6.670418634225696	51.40705714887174	182.8477760135183	13.334970183263046	10.15971011704968	0
1122	10.60264228525301	57.51645705315677	163.97493095299032	21.191088624739674	15.775060205985199	0
584	13.58031477627745	53.977230167030996	200.35842426684914	22.133077328774718	25.07585170507324	0
1021	6.672126116626009	50.48015689182562	167.82104663336014	17.51509271124662	6.0	0
10	6.673797026955403	51.49432321720288	172.60069031985478	21.349836948086633	9.0	0
495	0.5166110271674962	35.17431438915528	90.02444936942058	13.691758673453876	25.689623794719918	1
858	10.418917183102591	53.19284341222201	171.68402335433132	21.46536169137431	23.00715831288146	0
243	10.69418621662003	53.73941361444841	164.34633512823294	24.376049599364464	11.776473225820524	0
514	6.675432895700275	50.529416934480224	171.7230783793833	22.458240253803936	3.0	0
362	13.582161940721752	55.03575315496879	194.83903719263571	23.459509780126638	21.296845309432857	0
542	13.58397924904742	56.0175636094344	184.04265303846208	19.507331318612355	21.31069092904338	0
848	12.585767637956602	53.437082165305604	168.57776111917863	14.387406584474064	8.830308565372498	0
833	13.587528000370868	52.55742331683322	170.76216498328216	19.508362620491184	3.0	0
1105	6.677035162929925	52.45124974182747	176.3906681927086	13.354183251145244	4.0	0
147	8.694903789949464	55.62619761440725	165.33965939995693	23.471051430856612	12.778580511352626	0
506	12.604470313620759	52.47349396463243	174.3605047834514	19.51036521008724	8.175668237408114	0
627	10.425640766607154	56.16762405539563	196.84271379681314	26.16922402705739	26.842073645871242	0
290	12.60611952972581	52.569019008516086	169.81214204433422	19.511370886648134	3.0	0
148	6.678605184996572	58.48088176028287	183.81221511546852	23.474181735565114	13.779930015545307	0
776	11.607743596327335	50.45391776219557	170.2793954410704	14.392413133529507	9.181647451306038	0
188	15.594134125989187	57.60390578419286	176.78988038833995	21.305661453067877	16.781253867045308	0
434	12.610919201129837	50.57845029895304	173.8397216808497	18.513324429473926	6.0	0
592	6.680144240645408	53.42694003721465	188.03235525337175	18.3629231885107	10.170283900158198	0
646	6.6816535365944905	52.48940714183862	161.8425926543685	15.397737797167295	3.0	0
460	3.2407261507090475	15.866292264224644	69.69287700060086	12.385463279381305	12.66375843589725	1
914	0.46288501197977594	12.832525788633923	69.22595609894468	16.855471340881245	16.89997547239879	1
353	14.579174883056655	60.41648424387847	198.43281336597013	25.444965378785824	11.811406925604016	0
193	6.6616063497998415	52.475464671751475	162.85767274965957	15.400318218287394	3.0	0
389	13.580881823097219	51.58302666035073	189.67266725022705	24.446194637083995	7.0	0
135	9.745709990982727	53.605880242329235	184.5844087468332	22.370734944093847	13.0	0
1032	10.599702841620232	59.56934117836159	162.2219621025919	21.21552518347591	17.783475412499847	0
585	10.431961435202702	55.21673587719804	185.49365081702933	22.455477966067214	23.069863009185873	0
1	6.663254081280046	51.50433780257134	171.75165141641835	19.373282331999352	3.0	0
52	6.664870720446488	50.54317668212405	177.60328716090606	14.374603311212672	7.0	0
1131	12.340374171739892	54.1692710003582	179.328740314086	17.22782789457663	23.08532539660727	0
523	6.6664574017203115	52.50915713378701	171.0113685254012	19.4941089769559	6.0	0
508	6.668015200808676	52.50073495759286	186.08514553670634	13.384906084482699	11.15998669107021	0
714	12.345758280946162	54.18252940660909	167.69616228274816	17.238100088650395	23.10002691736808	0
138	9.748288768340698	54.58025128148986	192.67364813054968	24.44958719382755	10.0	0
176	12.582564690422554	54.56580907423909	173.81408222368069	18.407758756294434	8.0	0
435	14.604872032615866	52.67964969978274	180.7741728133877	19.24310541651398	10.0	0
144	8.700805334579092	60.614669475930874	191.781518570486	23.397776425806125	13.784737862425299	0
935	14.584224131708782	50.64340775737467	170.78262676163342	15.413751007342144	7.0	0
696	10.606837170551456	51.72569932888638	175.82808472354978	18.251239053617237	4.0	0
154	6.669545138532779	51.37124822067811	161.18351433960217	15.349479308759223	18.60974000052501	0
870	10.608110093505587	50.73344880822933	164.86448448973454	17.25883732476931	12.062578318643512	0
6	10.609370111601235	51.7373820557968	175.8453988579246	18.262654193530572	4.0	0
1149	10.61061747538067	51.741153858594814	156.41606890355328	18.26630719529909	4.0	0
547	6.671048184358442	53.42819689914577	169.55058062401463	15.412111110430397	9.18292959443793	0
821	11.600786141051689	49.56010310266473	164.1198594918926	18.77659241153769	9.188476802604832	0
1033	6.672525259655925	66.46203803095774	190.5739379950908	19.362097192018016	17.78597767859288	0
208	6.673977240712935	58.47141530655822	181.849602181283	23.450778602638355	10.83585391906717	0
784	6.675404961522411	52.56527933325697	172.88334190345526	19.384790093789853	3.0	0
815	13.587419710990126	59.07997375977637	188.3299458449404	19.49707956264376	21.375910070565713	0
1129	6.676809216364523	58.03912488085961	192.27156127796613	22.45293606961348	21.385204524172565	0
891	8.704136204152805	71.40201637029486	207.4901428069046	25.387090749557586	13.787853720092892	0
64	6.6781907622004155	57.030576188833514	191.02831159972348	23.18012472979107	25.184921307991342	0
1093	6.67955032089359	55.482322161209325	185.45508822013724	22.454101273174576	13.088843065788325	0
689	15.58901291474562	54.62317552753165	194.14241161474865	15.418393196836986	12.177706018625887	0
207	9.704789840131776	67.45033291210291	204.6239734232612	25.45525727517473	14.789043358923387	0
683	12.590585030569008	52.55948015022534	187.30685838222846	19.391577313686224	13.098899402541102	0
806	13.592136589312663	58.553581153353065	188.79249553264862	24.456404247192353	10.837806613144595	0
603	9.70543940646222	54.78460080489324	173.46241937967858	23.465354855439426	3.0	0
518	14.593668102060292	51.708068405060175	174.75230074496804	14.4363627234978	4.0	0
669	10.613801172478107	62.657481513109076	166.37862352981531	21.277331997990437	17.790849608862217	0
383	15.595180061100551	52.695081359378754	182.66549241525496	15.42538686148179	4.0	0
478	6.680888581273228	54.563277245873	173.16220477014855	19.50280108052355	6.0	0
847	6.682206201052492	57.488219359485576	180.84982316791178	20.39376587694031	10.839073540882744	0
824	13.596672940841017	54.58925357385966	191.43399093772797	23.45957713111205	13.105017914305378	0
414	6.753700752715832	51.70100430985275	186.54987575602317	23.460691913852276	11.188613342606152	0
750	8.500790402002558	61.109249267684994	207.16239633367763	24.461798402591366	23.14939593983682	0
732	10.615959715768494	53.7757235234011	177.96220240990027	18.282607440594102	4.0	0
853	6.683503808613558	67.50731939761134	193.6650192980141	19.376671575610057	18.7926160896976	0
861	12.367542513977774	53.45397142194118	170.0721354637007	17.287797140478183	24.224021637058975	0
81	5.75558588460453	51.69201461946371	176.91150904322015	20.39591961302783	3.0	0
708	7.510082902397864	55.17796250202413	194.07936436700425	24.190964390524957	26.96570069901777	0
1142	15.598147198666863	55.65857224266476	197.20749629409508	15.433761645740926	12.192169428308734	0
1107	12.709862130682264	58.80413506769873	177.4533254836525	27.416793844185758	11.0	0
499	0.4173745404045738	2.9248395557364555	5.360461904879758	2.8013279949786387	1.9946695549630087	1
305	12.59960327574828	56.40076363466518	184.95107320453164	20.401909924958073	10.840313912632878	0
96	14.619881937356617	54.476326826158186	182.12125358742827	19.23785417368574	10.0	0
