Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2]	[[-84.52999999999997, 458.53]]	0	0.9747910672694889	0.9747910672694889	1	305.7054525195106	99994	77399	0.2	311.28177648776426	21345	21897	1088	1116	1
[2]	[[590.845, 134.3]]	1	0.1	1.0	1	231.15086207629457	77465	77465	0.2	231.15086207629457	0	0	0	0	1
[2, 3]	[[330.32, 339.0155909607874], '21']	0	1.0	1.0	1	317.39219822352686	99232	77507	0.4	317.39219822352686	422	422	22	22	1
[2]	[[287.60679703828936, 353.32]]	0	0.9831160504381278	0.9831160504381278	3	300.1528276849288	99981	77507	0.2	918.573103818483	4600	4679	236	240	1
[2]	[[583.9908512063646, 1158.2737854516502]]	1	1.0	1.0	1	209.84741809537667	99970	77570	0.2	209.84741809537667	580	580	30	30	1
[2]	[[648.91, 985.09]]	1	1.0	1.0	1	214.49132613234968	99878	77570	0.2	214.49132613234968	234	234	12	12	1
[3, 2, 4]	['23', [74.03000000000003, 485.41499999999996], '2']	1	0.18515358361774745	0.18515358361774745	1	323.46513408031177	99914	77575	0.6	323.46513408031177	217	1172	11	60	1
[2]	[[10.284999999999968, 83.56925969117307]]	0	1.0	1.0	1	316.32113345762207	99972	77624	0.2	316.15141682202756	1726	1726	89	89	1
[2]	[[-124.30000000000001, 618.76]]	0	0.9695648182152038	0.9695648182152038	1	305.7054525195106	99994	77657	0.2	311.28177648776426	21121	21784	1089	1123	1
[2, 3, 0, 1]	[[244.12, 516.2225834823769], '23', '5', '2']	1	0.21915285451197053	0.21915285451197053	1	335.7864831718939	99898	77697	0.8	335.7864831718939	119	543	6	28	1
[2]	[[541.005, 651.2129978620263]]	1	1.0	1.0	1	281.9797324623859	99752	77864	0.2	281.9797324623859	190	190	10	10	1
[2]	[[-91.20499999999998, 387.205]]	0	0.9776133836186055	0.9776133836186055	1	305.7056195281486	99994	77898	0.2	311.2822861576801	20219	20682	1054	1078	1
[2]	[[272.05319554960545, 367.17570143156297]]	0	0.9791925465838509	0.9791925465838509	1	297.3647201129746	99981	77969	0.2	302.70590014121825	6306	6440	330	337	1
[2]	[[-109.60000000000002, 407.6]]	0	0.9780895637132424	0.9780895637132424	1	305.7056190790048	99994	78185	0.2	311.282284787002	20356	20812	1075	1099	1
[2]	[[25.704999999999984, 840.2950000000001]]	0	0.9591692900436969	0.9591692900436969	1	305.70545477905483	99994	78225	0.2	311.2817833833461	20414	21283	1080	1126	1
[2, 3]	[[484.75, 134.3], '21']	1	0.1	1.0	1	207.5362649650918	78278	78278	0.4	207.5362649650918	0	0	0	0	1
[2]	[[-83.08500000000004, 809.085]]	0	0.9637117677553136	0.9637117677553136	1	305.7054525195106	99994	78367	0.2	311.28177648776426	20449	21219	1089	1130	1
[2]	[[478.6679597648513, 1233.415]]	1	1.0	1.0	1	215.53802318397288	99970	78373	0.2	215.53802318397288	635	635	34	34	1
[2]	[[357.005, 912.995]]	1	0.20869912210694333	0.20869912210694333	1	280.24518679001875	99878	78457	0.2	282.05648348752345	523	2506	28	134	1
[3, 2]	['23', [341.0671758689965, 485.41499999999996]]	1	0.5595238095238095	0.5595238095238095	1	332.5112113157069	99849	78474	0.4	332.5112113157069	94	168	5	9	1
[2]	[[334.7501007951158, 359.74]]	0	1.0	1.0	3	319.87967533513256	99981	78482	0.2	959.6390260053977	1415	1415	76	76	1
[2]	[[-120.16130872129034, 407.6]]	0	0.9780607929953734	0.9780607929953734	3	305.7056190790048	99994	78930	0.2	933.8468543610061	19660	20101	1075	1099	1
[2]	[[85.39999999999998, 602.6]]	0	0.9686088776296949	0.9686088776296949	1	302.77166675242137	99994	79617	0.2	306.0128582822787	17588	18158	994	1026	1
[2]	[[-124.30000000000001, 677.41]]	0	0.9646368378812199	0.9646368378812199	1	305.7054525195106	99994	79658	0.2	311.28177648776426	19231	19936	1089	1129	1
[2]	[[-124.30000000000001, 239.48499999999999]]	0	0.9838783548593936	0.9838783548593936	1	315.84821858803355	99994	79683	0.2	310.68792692975296	10741	10917	608	618	1
[2]	[[48.61996738340146, 95.99752189604439]]	0	1.0	1.0	3	315.4923929046565	99972	79744	0.2	955.1830917405774	1544	1544	88	88	1
[2]	[[585.7950000000001, 134.3]]	1	0.1	1.0	1	204.71250713349377	79769	79769	0.2	204.71250713349377	0	0	0	0	1
[2]	[[-124.30000000000001, 243.415]]	0	0.9840709566476604	0.9840709566476604	1	316.04357313155543	99994	79847	0.2	311.0694787725692	10873	11049	621	631	1
[2]	[[442.03000000000003, 1191.97]]	1	0.9470404984423676	0.9470404984423676	2	219.55949763532675	99970	79874	0.2	439.1189952706535	608	642	35	37	1
[2]	[[480.82, 1080.625]]	1	1.0	1.0	2	216.1464877182612	99970	79874	0.2	432.2929754365224	505	505	29	29	1
[2]	[[334.7501007951158, 367.17570143156297]]	0	1.0	1.0	1	311.1457231788135	99981	79880	0.2	311.1457231788135	1918	1918	110	110	1
[2]	[[246.345, 798.1421680461383]]	0	0.937906564163217	0.937906564163217	1	290.0712245079269	99981	79901	0.2	298.73628829363577	7930	8455	455	485	1
[2]	[[-124.30000000000001, 529.015]]	0	0.9748538314275366	0.9748538314275366	1	305.7054525195106	99994	80069	0.2	311.28177648776426	18841	19327	1089	1117	1
[2]	[[-20.36500000000001, 768.365]]	0	0.9645368231973313	0.9645368231973313	1	305.7054525195106	99994	80117	0.2	311.28177648776426	18794	19485	1089	1129	1
[2]	[[531.4949999999999, 921.4772223600214]]	1	1.0	1.0	1	236.35267065094274	99878	80168	0.2	236.35267065094274	377	377	22	22	1
[2, 4]	[[244.12, 1060.4929503278245], '1']	1	0.21956901572510193	0.21956901572510193	1	274.9083913289537	99970	80243	0.4	275.38548916119214	377	1717	22	100	1
[2]	[[24.189999999999998, 463.81]]	0	0.9747876997731948	0.9747876997731948	1	305.70545477912685	99994	80288	0.2	311.28178338356565	18481	18959	1080	1108	1
[2]	[[-92.81, 346.81]]	0	0.9784103244481969	0.9784103244481969	1	310.4412652967686	99994	80323	0.2	310.9874641034391	16224	16582	950	971	1
[3, 2, 4, 0]	['23', [74.03000000000003, 778.715], '2', '4']	1	0.36363636363636365	0.36363636363636365	1	316.399265364333	99914	80330	0.8	316.399265364333	68	187	4	11	1
[2]	[[139.26000000000002, 604.74]]	0	0.9686470820708734	0.9686470820708734	1	305.49815137943585	99994	80389	0.2	310.53545191296064	14706	15182	864	892	1
[2]	[[592.24, 1257.7526291887175]]	1	1.0	1.0	1	205.69341498154992	99970	80484	0.2	205.69341498154992	522	522	31	31	1
[2]	[[439.49499999999995, 1176.505]]	1	0.9184	0.9184	1	219.93717523548352	99970	80484	0.2	219.93717523548352	574	625	34	37	1
[2]	[[246.345, 375.0128709138402]]	0	0.9711688680585144	0.9711688680585144	1	295.6158565261775	99981	80501	0.2	300.5198206577218	6838	7041	404	416	1
[2]	[[651.565, 134.3]]	1	0.1	1.0	1	180.08076863230409	80866	80866	0.2	180.08076863230409	0	0	0	0	1
[2, 1]	[[397.795, 735.5634432302004], '2']	1	0.4440677966101695	0.4440677966101695	1	285.27118855932474	99849	81052	0.4	285.27118855932474	262	590	16	36	1
[2]	[[399.71500000000003, 406.2650966662441]]	0	1.0	1.0	3	279.236199437638	99406	81381	0.2	837.708598312914	98	98	6	6	1
[2]	[[1088.4839228890596, 1239.81]]	1	1.0	1.0	1	160.1238640624724	99274	81391	0.2	160.1238640624724	80	80	5	5	1
[3, 2]	['23', [244.12, 485.41499999999996]]	1	0.22483940042826553	0.22483940042826553	2	338.51651813579906	99898	81395	0.4	677.0330362715981	210	934	13	58	1
[2]	[[-124.30000000000001, 743.62]]	0	0.9645938874352836	0.9645938874352836	1	305.7054525195106	99994	81671	0.2	311.28177648776426	17327	17963	1089	1129	1
[2]	[[359.46, 523.3752127947567]]	0	0.9353348729792148	0.9353348729792148	1	278.73658446732577	99851	81692	0.2	280.17073058415724	1620	1732	102	109	1
[2]	[[310.145, 917.855]]	1	0.10265523729876647	0.10265523729876647	1	291.45449361356157	99878	81708	0.2	300.89764627118996	491	4783	31	301	1
[2]	[[722.6800000000001, 818.2435465210988]]	1	1.0	1.0	1	213.00913888415872	99591	81750	0.2	213.00913888415872	63	63	4	4	1
[3, 4, 1, 0, 2]	['23', '2', '2', '4', [100.655, 527.345]]	1	0.6631578947368421	0.6631578947368421	5	319.5588815466114	99914	81786	1.0	1597.7944077330571	63	95	4	6	1
[2]	[[410.59000000000003, 1367.4099999999999]]	1	0.7630922693266833	0.7630922693266833	1	244.4185965103094	99970	81829	0.2	244.4185965103094	612	802	39	51	1
[2]	[[-42.996700512717894, 246.345]]	0	0.9843473124630833	0.9843473124630833	1	316.0434378201261	99994	81857	0.2	311.06921449243373	9999	10158	634	644	1
[2, 3]	[[246.345, 672.1786184733173], '23']	0	0.7508417508417509	0.7508417508417509	1	333.47585249214416	99981	81979	0.4	333.47585249214416	669	891	43	57	1
[2]	[[-124.30000000000001, 572.11]]	0	0.972972972972973	0.972972972972973	1	305.7054525195106	99994	82062	0.2	311.28177648776426	16956	17427	1089	1119	1
[2]	[[564.985, 134.3]]	1	0.1	1.0	2	203.22490597920594	82073	82073	0.2	406.4498119584119	0	0	0	0	1
[2]	[[583.9908512063646, 1175.9485414670148]]	1	1.0	1.0	1	209.84741809537667	99970	82123	0.2	209.84741809537667	462	462	30	30	1
[2]	[[422.635, 1393.9]]	1	0.8451519536903039	0.8451519536903039	1	239.1389209758357	99970	82178	0.2	239.1389209758357	584	691	38	45	1
[3, 0, 2]	['23', '4', [100.655, 527.345]]	1	0.1502808988764045	0.1502808988764045	1	301.17863684540237	99914	82183	0.6	301.17863684540237	107	712	7	46	1
[2, 4, 1]	[[157.85600059146765, 1060.4929503278245], '1', '2']	1	0.15551102204408818	0.15551102204408818	1	282.6384729600919	99970	82185	0.6	285.04809120011487	388	2495	25	161	1
[2]	[[697.4545913412959, 1257.7526291887175]]	1	1.0	1.0	1	200.28619889030938	99970	82244	0.2	200.28619889030938	338	338	22	22	1
[2]	[[22.891870956300217, 56.6219457812395]]	0	1.0	1.0	2	304.3077670413269	99839	82308	0.2	608.6155340826538	416	416	27	27	1
[2]	[[359.46, 812.1542377050087]]	0	0.8369855692143239	0.8369855692143239	1	278.74369267960805	99851	82337	0.2	280.17961584951007	1566	1871	102	122	1
[2]	[[94.07499999999999, 675.925]]	0	0.9606618593870718	0.9606618593870718	1	303.18258344052674	99994	82424	0.2	306.0128582822787	14921	15532	978	1018	1
[2]	[[583.9908512063646, 1270.435]]	1	1.0	1.0	1	209.17853269672946	99970	82817	0.2	209.17853269672946	474	474	32	32	1
[2]	[[422.635, 686.9018740766394]]	1	0.6811145510835913	0.6811145510835913	1	299.5354045401376	99849	82934	0.2	299.5354045401376	220	323	15	22	1
[2]	[[-124.30000000000001, 463.393601048336]]	0	0.9747363257297033	0.9747363257297033	1	305.7054525195106	99994	83168	0.2	311.28177648776426	15896	16308	1088	1116	1
[2]	[[3.9799999999999898, 366.02]]	0	0.9796415865067861	0.9796415865067861	1	310.6728999391154	99994	83201	0.2	311.55297836698094	14869	15178	1020	1041	1
[2]	[[-124.30000000000001, 446.25]]	0	0.9763350266385826	0.9763350266385826	1	305.7054525195106	99994	83297	0.2	311.28177648776426	15760	16142	1087	1113	1
[2]	[[531.4949999999999, 134.3]]	1	0.1	1.0	1	224.62651763402	83330	83330	0.2	224.62651763402	0	0	0	0	1
[2]	[[338.59000000000003, 1295.4099999999999]]	1	0.20309810671256454	0.20309810671256454	1	289.31112552579197	99970	83330	0.2	293.38890690723997	590	2905	41	201	1
[2]	[[397.795, 790.5513325950412]]	1	0.444015444015444	0.444015444015444	1	285.27118855932474	99849	83356	0.2	285.27118855932474	230	518	16	36	1
[4, 2]	['2', [-82.47999999999996, 848.48]]	1	0.09586830213040672	0.09586830213040672	1	313.6183628867027	99914	83671	0.4	313.6183628867027	297	3098	21	219	1
[2]	[[338.52936088723226, 1419.76]]	1	0.20705307262569833	0.20705307262569833	1	289.3111255230639	99970	83695	0.2	293.3889069038299	593	2864	42	202	1
[2]	[[-124.30000000000001, 244.6250544901826]]	0	0.9843141617532539	0.9843141617532539	2	316.04357384757566	99994	83744	0.2	622.1389603420923	8848	8989	627	637	1
[2, 3, 0]	[[244.12, 516.2225834823769], '23', '5']	1	0.21374045801526717	0.21374045801526717	1	335.7864831718939	99898	83770	0.6	335.7864831718939	84	393	6	28	1
[2]	[[103.06418108789637, 359.46]]	0	0.9761053315994799	0.9761053315994799	1	308.2180311619603	99994	83873	0.2	307.27817369056294	12010	12304	858	879	1
[2]	[[583.9908512063646, 1223.380834957561]]	1	1.0	1.0	2	209.17853269672946	99970	83903	0.2	418.3570653934589	447	447	32	32	1
[2]	[[691.985, 134.3]]	1	0.1	1.0	1	203.43487821881	83931	83931	0.2	203.43487821881	0	0	0	0	1
[2]	[[536.47, 1079.53]]	1	1.0	1.0	1	216.1464877182612	99970	83940	0.2	216.1464877182612	403	403	29	29	1
[2]	[[475.24, 1329.338647688779]]	1	1.0	1.0	1	214.7064735436034	99970	83940	0.2	214.7064735436034	485	485	35	35	1
[2, 4]	[[964.8504237858288, 1239.81], '2']	1	1.0	1.0	1	176.0152905522676	99353	84038	0.4	176.0152905522676	97	97	7	7	1
[2, 3, 0]	[[244.12, 465.6106379726413], '23', '4']	1	1.0	1.0	1	348.962597888	99066	84090	0.6	348.962597888	13	13	1	1	1
[2]	[[-124.30000000000001, 557.085]]	0	0.9747247736303823	0.9747247736303823	1	305.7054525195106	99994	84171	0.2	311.28177648776426	14963	15351	1089	1117	1
[2]	[[583.9908512063646, 1160.53]]	1	1.0	1.0	1	209.84741809537667	99970	84217	0.2	209.84741809537667	407	407	30	30	1
[2]	[[-89.12553827601405, 83.05504200457567]]	0	1.0	1.0	4	316.3139135217484	99972	84239	0.2	1264.569567608742	1243	1243	91	91	1
[2]	[[480.82, 1111.168838093216]]	1	1.0	1.0	2	216.05874101923013	99970	84250	0.2	432.11748203846025	407	407	30	30	1
[3, 4, 2]	['23', '2', [100.655, 527.345]]	1	0.20105820105820105	0.20105820105820105	2	325.2060122596992	99914	84254	0.6	650.4120245193984	152	756	11	55	1
[2]	[[995.05, 1382.95]]	1	1.0	1.0	1	174.1797912408578	99970	84298	0.2	174.1797912408578	175	175	13	13	1
[2]	[[813.19, 134.3]]	1	0.1	1.0	1	181.90536187926506	84427	84427	0.2	181.90536187926506	0	0	0	0	1
[2]	[[-124.30000000000001, -124.30000000000001]]	0	0.1	1.0	4	316.1857017455569	84458	84458	0.2	1264.7428069822276	0	0	0	0	1
[2]	[[332.125, 1301.875]]	1	0.18199481865284975	0.18199481865284975	1	290.8147547518673	99970	84482	0.2	295.2684434398342	562	3088	42	230	1
[2]	[[-59.389999999999986, 535.39]]	0	0.9747720162417627	0.9747720162417627	1	305.7054525195106	99994	84509	0.2	311.28177648776426	14644	15023	1089	1117	1
[2]	[[244.6250544901826, 581.0632432720981]]	0	0.9578573633837604	0.9578573633837604	1	290.0825093838061	99981	84509	0.2	298.75392091219703	6205	6478	462	482	1
[2]	[[505.635, 1294.365]]	1	1.0	1.0	1	215.53802318397288	99970	84559	0.2	215.53802318397288	452	452	34	34	1
[2]	[[-116.57500000000005, 594.575]]	0	0.9720480320213476	0.9720480320213476	1	305.7054525195106	99994	84586	0.2	311.28177648776426	14571	14990	1089	1120	1
[2]	[[223.17403463832153, 244.6250544901826]]	0	1.0	1.0	4	334.1446277240292	99954	84586	0.2	1336.5785108961168	932	932	70	70	1
[2, 4, 1]	[[244.12, 516.2225834823769], '2', '2']	1	0.10938775510204081	0.10938775510204081	1	321.44939268527935	99898	84609	0.6	321.44939268527935	134	1225	10	92	1
[2]	[[-124.30000000000001, 267.81]]	0	0.9826388888888888	0.9826388888888888	1	316.0434378200354	99994	84612	0.2	311.0692144922567	9056	9216	678	690	1
[2]	[[334.26906501251034, 1080.625]]	1	0.16777583187390543	0.16777583187390543	1	290.6127961440419	99970	84634	0.2	295.0159951800524	479	2855	36	214	1
[2]	[[4.4249999999999545, 715.575]]	0	0.9644863563402889	0.9644863563402889	1	305.7054525195106	99994	84742	0.2	311.28177648776426	14421	14952	1089	1129	1
[2]	[[514.1544470494621, 1239.81]]	1	1.0	1.0	1	215.53802318397288	99970	84745	0.2	215.53802318397288	449	449	34	34	1
[2]	[[-105.77457800033703, 83.05504200457567]]	0	1.0	1.0	1	316.3139135217484	99972	84755	0.2	316.1423919021855	1203	1203	91	91	1
[2]	[[120.655, 547.345]]	0	0.9735093972780298	0.9735093972780298	1	304.0250811407952	99994	84855	0.2	307.6583616031156	12017	12344	914	939	1
[2]	[[-124.30000000000001, 572.04]]	0	0.9731991021018979	0.9731991021018979	1	305.7054525195106	99994	84866	0.2	311.28177648776426	14307	14701	1089	1119	1
[2]	[[-124.30000000000001, 485.76]]	0	0.9750684931506849	0.9750684931506849	1	305.7054525195106	99994	84943	0.2	311.28177648776426	14236	14600	1089	1117	1
[2]	[[-89.12553827601405, 489.4869584158829]]	0	0.9750684931506849	0.9750684931506849	1	305.7054525195106	99994	84943	0.2	311.28177648776426	14236	14600	1089	1117	1
[2]	[[-124.30000000000001, 624.62]]	0	0.9696948920123415	0.9696948920123415	1	305.7054525195106	99994	85037	0.2	311.28177648776426	14143	14585	1089	1123	1
[2]	[[348.985, 1267.0149999999999]]	1	0.23331860362350862	0.23331860362350862	1	283.3641417917764	99970	85092	0.2	285.95517723972046	528	2263	41	175	1
[2]	[[-124.30000000000001, 635.085]]	0	0.9670557358933628	0.9670557358933628	1	305.7054525195106	99994	85186	0.2	311.28177648776426	14002	14479	1089	1126	1
[2, 3, 4]	[[244.12, 465.6106379726413], '23', '2']	1	0.7984496124031008	0.7984496124031008	3	352.3597553973689	99898	85242	0.6	1057.0792661921066	103	129	8	10	1
[2]	[[-124.30000000000001, 298.81]]	0	0.9771720948538817	0.9771720948538817	1	316.0131031649662	99994	85294	0.2	311.0099671190746	9931	10163	778	796	1
[3, 2]	['23', [157.85600059146765, 1039.7210661329514]]	1	0.101493848857645	0.101493848857645	1	329.8034586247778	99898	85358	0.4	328.00432328097224	231	2276	18	179	1
[2]	[[-124.30000000000001, 511.015]]	0	0.9747821775164695	0.9747821775164695	1	305.7054525195106	99994	85443	0.2	311.28177648776426	13761	14117	1089	1117	1
[2]	[[-124.30000000000001, 156.4233130369243]]	0	0.9862032369328735	0.9862032369328735	1	305.970910426862	99972	85443	0.2	303.5170475419719	3717	3769	294	298	1
[2]	[[-106.64500000000004, 578.645]]	0	0.972888573456352	0.972888573456352	1	305.7054525195106	99994	85498	0.2	311.28177648776426	13708	14090	1089	1119	1
[2]	[[362.82673854337094, 511.015]]	0	0.923278116826504	0.923278116826504	1	272.983166080218	99851	85519	0.2	272.97895760027245	1059	1147	84	91	1
[2]	[[855.91, 1192.09]]	1	1.0	1.0	2	193.7454896091232	99970	85529	0.2	387.4909792182464	186	186	15	15	1
[2]	[[521.61, 134.3]]	1	0.1	1.0	1	213.19961308078774	85529	85529	0.2	213.19961308078774	0	0	0	0	1
[2]	[[475.24, 1347.5171942431944]]	1	1.0	1.0	4	214.7064735436034	99970	85597	0.2	858.8258941744136	433	433	35	35	1
[2]	[[189.72499999999997, 642.2750000000001]]	0	0.9563649057481964	0.9563649057481964	1	305.8830946744947	99994	85680	0.2	311.2872942861225	8219	8594	661	691	1
[2]	[[-124.30000000000001, 359.46]]	0	0.9789818588667786	0.9789818588667786	1	310.9665659935491	99994	85704	0.2	312.2699365076884	12250	12513	987	1008	1
[2]	[[-124.30000000000001, 483.295]]	0	0.9747613537749493	0.9747613537749493	1	305.7054525195106	99994	85741	0.2	311.28177648776426	13479	13828	1089	1117	1
[2]	[[-84.21520147483835, 310.135]]	0	0.9783520234032179	0.9783520234032179	1	315.6386328273557	99994	85876	0.2	310.2785797409291	10033	10255	819	837	1
[2]	[[96.32999999999998, 587.6700000000001]]	0	0.9690595072440042	0.9690595072440042	1	303.18258344052674	99994	85983	0.2	306.0128582822787	11839	12217	973	1004	1
[2]	[[-124.30000000000001, 580.365]]	0	0.9730882352941177	0.9730882352941177	1	305.7054525195106	99994	85998	0.2	311.28177648776426	13234	13600	1089	1119	1
[2]	[[384.7711133103818, 1270.435]]	1	0.4919957310565635	0.4919957310565635	1	252.65546575239927	99970	85999	0.2	252.65546575239927	461	937	38	77	1
[2, 3]	[[397.795, 1204.9], '23']	1	1.0	1.0	3	340.52581424383663	99849	86025	0.4	1021.5774427315099	48	48	4	4	1
[2]	[[-124.30000000000001, 349.995]]	0	0.978692821510104	0.978692821510104	1	310.44126589311975	99994	86095	0.2	310.98746555937447	11575	11827	959	980	1
[2]	[[531.4949999999999, 1223.380834957561]]	1	1.0	1.0	2	215.53802318397288	99970	86235	0.2	431.07604636794576	404	404	34	34	1
[2]	[[406.2650966662441, 947.4946073230785]]	0	0.350210970464135	0.350210970464135	1	266.51071807921153	99851	86298	0.2	266.51071807921153	166	474	14	40	1
[2]	[[367.17570143156297, 883.2031235182485]]	0	0.7237668161434978	0.7237668161434978	1	271.4000640391044	99851	86309	0.2	271.0000800488805	807	1115	68	94	1
[2, 3, 4, 1]	[[244.12, 527.345], '23', '2', '2']	1	0.7983193277310925	0.7983193277310925	2	352.35975539735585	99898	86394	0.8	704.7195107947117	95	119	8	10	1
[2]	[[649.52, 134.3]]	1	0.1	1.0	1	218.60761876814536	86398	86398	0.2	218.60761876814536	0	0	0	0	1
[2]	[[122.655, 549.345]]	0	0.9740343150747776	0.9740343150747776	1	304.0250811407952	99994	86520	0.2	307.6583616031156	10616	10899	907	931	1
[2]	[[936.865, 134.3]]	1	0.1	1.0	1	176.3602730522918	86602	86602	0.2	176.3602730522918	0	0	0	0	1
[2]	[[616.9369718033016, 1285.135]]	1	1.0	1.0	1	205.54418387690876	99970	86602	0.2	205.54418387690876	322	322	28	28	1
[2, 1]	[[819.655, 998.02], '2']	1	1.0	1.0	1	208.57813501649383	99878	86731	0.4	208.57813501649383	58	58	5	5	1
[2]	[[-124.30000000000001, 486.32]]	0	0.9747832939322301	0.9747832939322301	1	305.7054525195106	99994	86914	0.2	311.28177648776426	12370	12690	1089	1117	1
[2]	[[145.0124993159215, 150.19531196172574]]	0	1.0	1.0	1	300.47837268484295	99786	86954	0.2	300.47837268484295	259	259	23	23	1
[2]	[[-124.30000000000001, 396.71500000000003]]	0	0.9779179810725552	0.9779179810725552	1	305.7056190882101	99994	86970	0.2	311.2822848150942	12090	12363	1069	1093	1
[2]	[[57.21500000000003, 690.785]]	0	0.9633482324258431	0.9633482324258431	1	305.60258188954333	99994	87029	0.2	310.967840239085	11854	12305	1053	1093	1
[2]	[[-39.96999999999997, 105.6850322638225]]	0	1.0	1.0	4	313.02873676146345	99972	87114	0.2	1258.1796047591465	1519	1519	136	136	1
[2]	[[-124.30000000000001, 438.925]]	0	0.9763665594855305	0.9763665594855305	1	305.7054525195106	99994	87114	0.2	311.28177648776426	12146	12440	1086	1112	1
[2]	[[191.98, 554.02]]	0	0.9702957167484418	0.9702957167484418	1	305.8286425951116	99994	87141	0.2	311.1809425685774	7317	7541	656	676	1
[2]	[[346.59000000000003, 1303.4099999999999]]	1	0.23027295285359803	0.23027295285359803	1	283.9010509199249	99970	87206	0.2	286.62631364990614	464	2015	42	181	1
[2]	[[-124.30000000000001, 456.71500000000003]]	0	0.9750141505619795	0.9750141505619795	1	305.7054525195106	99994	87235	0.2	311.28177648776426	12058	12367	1088	1116	1
[3, 2, 4, 1, 0]	['23', [74.03000000000003, 294.9989200672676], '2', '2', '4']	1	0.3	0.3	1	315.384300132302	99914	87242	1.0	315.384300132302	33	110	3	10	1
[2]	[[-124.30000000000001, 360.4219217473817]]	0	0.9794062583578497	0.9794062583578497	3	310.9665659935491	99994	87267	0.2	936.8098095230652	10986	11217	994	1015	1
[2]	[[-124.30000000000001, 669.41]]	0	0.9655366323907455	0.9655366323907455	1	305.7054525195106	99994	87286	0.2	311.28177648776426	12019	12448	1089	1128	1
[2]	[[-124.30000000000001, 553.5050000000001]]	0	0.974904261386784	0.974904261386784	1	305.7054525195106	99994	87341	0.2	311.28177648776426	11965	12273	1089	1117	1
[2]	[[407.32564444483694, 918.2855812257933]]	0	0.35933806146572106	0.35933806146572106	1	266.63419165465467	99851	87450	0.2	266.63419165465467	152	423	14	39	1
[2]	[[551.935, 134.3]]	1	0.1	1.0	1	229.7191242100664	87510	87510	0.2	229.7191242100664	0	0	0	0	1
[2, 4]	[[533.7476795004693, 134.3], '2']	1	0.1	1.0	1	229.7191242100664	87510	87510	0.4	229.7191242100664	0	0	0	0	1
[2, 3]	[[422.635, 913.2049999999999], '21']	1	0.8490566037735849	0.8490566037735849	1	252.01139383480296	99878	87542	0.4	252.01139383480296	180	212	17	20	1
[2]	[[104.39999999999998, 621.6]]	0	0.9656656375713351	0.9656656375713351	1	303.18258344052185	99994	87583	0.2	306.01285828226924	10322	10689	958	992	1
[2]	[[151.375, 474.625]]	0	0.9710982658959537	0.9710982658959537	1	305.4986400793688	99994	87616	0.2	310.53640640501715	8736	8996	813	837	1
[3, 2]	['23', [244.12, 530.3781695770177]]	1	0.22852512155591573	0.22852512155591573	1	338.51651813579906	99898	87690	0.4	338.51651813579906	141	617	13	58	1
[2]	[[-106.3995913198463, 781.5500000000001]]	0	0.9645301285261225	0.9645301285261225	1	305.7054525195106	99994	87774	0.2	311.28177648776426	11557	11982	1089	1129	1
[2]	[[754.0598707246304, 1361.7226241902122]]	1	1.0	1.0	1	198.18205662943842	99970	87813	0.2	198.18205662943842	242	242	23	23	1
[2]	[[707.215, 1340.7849999999999]]	1	1.0	1.0	2	198.18205662943842	99970	87833	0.2	396.36411325887684	241	241	23	23	1
[2]	[[268.0143293571492, 1321.3899999999999]]	1	0.10867315255640654	0.10867315255640654	1	287.73944482415044	99970	87883	0.2	295.0928825377351	525	4831	50	460	1
[2]	[[326.83496480649904, 664.6904623723096]]	0	0.9217573221757323	0.9217573221757323	1	295.7512589117342	99981	87932	0.2	301.4390736396678	2203	2390	211	229	1
[3, 4, 1, 2, 0]	['23', '2', '2', [100.655, 294.9989200672676], '4']	1	0.5961538461538461	0.5961538461538461	1	315.8053907932092	99914	87943	1.0	315.8053907932092	31	52	3	5	1
[2]	[[233.7577843422031, 246.345]]	0	1.0	1.0	2	335.22411935878984	99954	87965	0.2	670.4482387175797	490	490	47	47	1
[2]	[[39.97787119696926, 326.83496480649904]]	0	0.9758628221930974	0.9758628221930974	1	310.14628759586435	99994	88008	0.2	310.26730370084067	8935	9156	858	879	1
[2, 4, 0]	[[244.12, 516.2225834823769], '2', '5']	1	0.1162280701754386	0.1162280701754386	1	316.26229081208186	99898	88065	0.6	316.26229081208186	53	456	5	44	1
[2]	[[-120.16130872129034, 718.3870925634881]]	0	0.9644995722840034	0.9644995722840034	1	305.7054525195106	99994	88073	0.2	311.28177648776426	11275	11690	1089	1129	1
[2]	[[-124.30000000000001, 480.945]]	0	0.9747702444945379	0.9747702444945379	1	305.7054525195106	99994	88107	0.2	311.28177648776426	11243	11534	1089	1117	1
[2, 3]	[[189.01747352862049, 244.6250544901826], '21']	0	1.0	1.0	1	319.02746471737635	99994	88191	0.4	319.02746471737635	943	943	92	92	1
[2]	[[-96.40999999999997, 860.41]]	0	0.9593733861249785	0.9593733861249785	1	305.70545251945305	99994	88207	0.2	311.2817764875887	11146	11618	1089	1135	1
[3, 2]	['23', [233.2223999617764, 527.345]]	1	0.18497913769123783	0.18497913769123783	1	339.1513073573562	99898	88284	0.4	339.1513073573562	133	719	13	71	1
